survey_id,average_time_spent_on_unpaid_domestic_and_care_work,proficiency_in_numeracy,proficiency_in_literacy,below_poverty_line,employment_status,survey_year,takes_by_personal_id
712,12,0,0,1,below_minimum_legal_work_age,2022,632
713,4,1,1,1,employed,2022,633
714,5,1,0,1,employed,2022,634
715,17,1,1,0,employed,2022,635
716,4,1,0,1,employed,2022,636
717,12,1,1,1,unemployed,2022,637
718,20,0,0,1,employed,2022,638
719,36,0,1,1,employed,2022,639
720,34,0,1,0,employed,2022,640
721,7,0,1,1,unemployed,2022,641
722,11,0,0,1,employed,2022,642
723,37,1,1,1,unemployed,2022,643
724,8,1,1,0,employed,2022,644
725,6,1,1,0,employed,2022,645
726,33,1,1,1,employed,2022,646
727,40,1,0,1,below_minimum_legal_work_age,2022,647
728,12,0,0,0,employed,2022,648
729,30,1,1,1,employed,2022,649
730,32,0,0,0,employed,2022,650
731,9,1,1,0,employed,2022,651
732,31,1,0,1,employed,2022,652
733,4,1,1,1,employed,2022,653
734,10,1,1,1,employed,2022,654
735,11,1,0,1,unemployed,2022,655
736,15,1,1,1,below_minimum_legal_work_age,2022,656
737,17,0,1,1,unemployed,2022,657
738,10,0,1,1,employed,2022,658
739,13,1,1,1,unemployed,2022,659
740,29,1,1,1,employed,2022,660
741,8,0,1,0,unemployed,2022,661
742,35,1,1,1,employed,2022,662
743,13,1,1,0,employed,2022,663
744,10,1,0,1,employed,2022,664
745,37,1,1,1,employed,2022,665
746,16,1,0,0,unemployed,2022,666
747,20,0,1,0,unemployed,2022,667
748,18,1,1,1,unemployed,2022,668
749,11,1,1,1,employed,2022,669
750,4,1,1,1,employed,2022,670
751,8,1,1,1,employed,2022,671
752,8,1,0,0,employed,2022,672
753,11,0,0,1,employed,2022,673
754,10,1,1,1,employed,2022,674
755,28,1,1,1,below_minimum_legal_work_age,2022,675
756,21,1,1,0,employed,2022,676
757,5,1,1,0,unemployed,2022,677
758,7,1,1,1,unemployed,2022,678
759,22,0,1,1,employed,2022,679
760,9,1,0,1,unemployed,2022,680
761,11,1,1,1,unemployed,2022,102
762,34,1,1,0,employed,2022,348
763,33,1,1,0,unemployed,2022,47
764,21,1,0,0,employed,2022,393
765,39,0,1,0,unemployed,2022,497
766,30,1,1,0,employed,2022,6
767,32,0,0,0,unemployed,2022,351
768,11,1,1,1,employed,2022,84
769,27,1,1,0,below minimum working age,2022,445
770,8,1,0,0,unemployed,2022,217
771,10,0,1,0,unemployed,2022,358
772,6,1,0,0,unemployed,2022,307
773,33,1,1,1,employed,2022,254
774,10,1,1,0,employed,2022,345
775,7,1,0,0,employed,2022,24
776,9,1,1,1,unemployed,2022,57
777,9,1,1,0,employed,2022,90
778,7,1,1,0,unemployed,2022,379
779,9,0,1,0,employed,2022,144
780,39,1,1,1,employed,2022,97
781,21,1,1,0,employed,2022,56
782,26,1,1,1,employed,2022,337
783,31,1,1,0,employed,2022,257
784,29,1,1,1,employed,2022,226
785,28,1,1,0,employed,2022,198
786,32,1,0,0,employed,2022,352
787,4,1,1,0,unemployed,2022,130
788,11,0,1,0,employed,2022,122
789,8,1,1,0,employed,2022,411
790,15,1,1,1,employed,2022,480
791,30,1,1,0,employed,2022,417
792,27,1,1,0,employed,2022,106
793,26,1,1,1,employed,2022,98
794,35,1,1,0,employed,2022,101
795,24,1,1,0,employed,2022,287
796,12,1,1,0,unemployed,2022,383
797,39,1,1,0,unemployed,2022,339
798,25,1,1,1,employed,2022,396
799,29,1,0,0,below minimum working age,2022,373
800,19,1,1,0,employed,2022,51
801,20,1,1,1,employed,2023,681
802,26,0,1,1,employed,2023,682
803,10,1,0,1,unemployed,2023,683
804,28,1,1,1,employed,2023,684
805,8,0,1,0,unemployed,2023,685
806,22,0,1,0,employed,2023,686
807,11,1,1,0,employed,2023,687
808,10,1,1,1,employed,2023,688
809,36,0,0,0,unemployed,2023,689
810,38,0,0,0,unemployed,2023,690
811,20,1,1,0,employed,2023,691
812,4,1,1,1,employed,2023,692
813,11,1,0,0,employed,2023,693
814,6,1,1,1,employed,2023,694
815,6,1,1,0,employed,2023,695
816,27,1,1,0,unemployed,2023,696
817,6,1,1,1,employed,2023,697
818,20,1,1,0,employed,2023,698
819,13,1,1,1,unemployed,2023,699
820,36,0,1,1,employed,2023,700
821,12,1,1,1,employed,2023,701
822,13,1,1,1,employed,2023,702
823,7,0,1,1,employed,2023,703
824,26,1,0,0,unemployed,2023,704
825,25,1,1,0,below_minimum_legal_work_age,2023,705
826,29,1,1,0,employed,2023,706
827,7,0,1,1,unemployed,2023,707
828,13,1,0,0,below_minimum_legal_work_age,2023,708
829,28,0,0,1,unemployed,2023,709
830,38,0,0,1,employed,2023,710
831,6,1,1,0,unemployed,2023,711
832,20,1,1,0,employed,2023,712
833,12,0,0,1,unemployed,2023,713
834,4,1,1,1,unemployed,2023,714
835,13,1,0,0,employed,2023,715
836,39,1,1,0,unemployed,2023,716
837,36,1,1,1,employed,2023,717
838,11,1,1,1,unemployed,2023,718
839,23,1,0,1,unemployed,2023,719
840,24,1,1,1,unemployed,2023,720
841,27,1,1,0,unemployed,2023,721
842,39,1,1,0,employed,2023,722
843,34,1,1,1,below_minimum_legal_work_age,2023,723
844,5,1,1,0,employed,2023,724
845,13,1,1,1,employed,2023,725
846,8,1,0,1,employed,2023,726
847,5,0,1,0,unemployed,2023,727
848,6,1,0,1,unemployed,2023,728
849,11,1,1,1,unemployed,2023,729
850,6,1,1,1,employed,2023,730
851,6,1,1,1,unemployed,2023,731
852,25,1,1,0,unemployed,2023,732
853,29,1,1,1,employed,2023,733
854,8,0,0,0,unemployed,2023,734
855,11,1,1,0,employed,2023,735
856,17,1,1,1,unemployed,2023,736
857,13,1,1,1,unemployed,2023,737
858,21,1,1,1,employed,2023,738
859,10,1,1,1,employed,2023,739
860,13,0,1,1,employed,2023,740
861,24,1,0,0,unemployed,2023,741
862,15,1,1,0,unemployed,2023,742
863,10,1,0,0,employed,2023,743
864,12,1,1,0,employed,2023,744
865,10,0,1,1,employed,2023,745
866,20,1,1,1,below_minimum_legal_work_age,2023,746
867,7,1,1,1,unemployed,2023,747
868,40,1,0,1,employed,2023,748
869,15,0,1,1,unemployed,2023,749
870,28,0,1,0,employed,2023,750
871,4,1,1,0,employed,2023,751
872,6,1,0,1,employed,2023,752
873,32,1,0,0,unemployed,2023,753
874,25,1,0,1,employed,2023,754
875,22,1,0,1,employed,2023,755
876,26,1,0,1,employed,2023,756
877,30,0,1,0,employed,2023,757
878,5,1,0,0,unemployed,2023,758
879,34,0,1,1,unemployed,2023,759
880,7,1,0,0,employed,2023,760
881,12,1,0,1,employed,2023,761
882,28,1,0,1,employed,2023,762
883,13,1,0,0,employed,2023,763
884,18,1,1,0,employed,2023,764
885,7,0,1,1,unemployed,2023,765
886,21,1,1,1,unemployed,2023,766
887,11,1,1,1,unemployed,2023,767
888,23,1,1,0,employed,2023,768
889,10,1,1,1,employed,2023,769
890,8,1,1,1,employed,2023,770
891,11,0,1,1,employed,2023,771
892,33,0,1,0,unemployed,2023,772
893,37,1,0,1,employed,2023,773
894,34,1,0,1,employed,2023,774
895,9,1,0,1,employed,2023,775
896,16,1,0,1,employed,2023,776
897,10,1,1,1,unemployed,2023,777
898,33,0,1,0,employed,2023,778
899,7,1,1,0,employed,2023,779
900,29,0,1,1,unemployed,2023,780
901,7,1,1,0,employed,2023,781
902,13,0,1,1,employed,2023,782
903,25,1,1,1,unemployed,2023,783
904,13,0,1,1,employed,2023,784
905,12,1,0,1,employed,2023,785
906,10,1,1,0,employed,2023,786
907,9,0,1,1,employed,2023,787
908,9,1,1,1,employed,2023,788
909,36,1,0,0,unemployed,2023,789
910,18,0,0,0,employed,2023,790
911,32,1,1,0,unemployed,2023,791
912,40,1,1,1,employed,2023,792
913,34,1,0,1,employed,2023,793
914,33,1,1,1,employed,2023,794
915,13,1,1,0,employed,2023,795
916,28,0,1,1,employed,2023,796
917,12,1,1,1,employed,2023,797
918,36,1,1,1,unemployed,2023,798
919,11,1,1,1,employed,2023,799
920,4,1,1,1,unemployed,2023,800
921,33,1,1,0,employed,2023,801
922,10,1,0,0,unemployed,2023,802
923,5,1,1,1,employed,2023,803
924,10,1,1,1,employed,2023,804
925,35,1,0,1,unemployed,2023,805
926,13,1,1,1,employed,2023,806
927,31,1,0,1,employed,2023,807
928,35,1,0,0,employed,2023,808
929,39,1,1,1,employed,2023,809
930,27,0,1,1,employed,2023,810
931,27,0,1,1,employed,2023,811
932,16,0,1,1,unemployed,2023,812
933,29,1,0,1,unemployed,2023,813
934,11,1,0,0,unemployed,2023,814
935,13,1,1,1,unemployed,2023,815
936,10,1,1,1,employed,2023,816
937,9,1,1,0,employed,2023,817
938,13,1,1,0,employed,2023,818
939,9,1,1,1,unemployed,2023,819
940,23,1,1,1,employed,2023,820
941,10,1,1,1,unemployed,2023,821
942,13,1,0,1,employed,2023,822
943,8,0,0,1,unemployed,2023,823
944,10,1,1,1,employed,2023,824
945,9,1,0,1,employed,2023,825
946,9,0,0,0,below_minimum_legal_work_age,2023,826
947,10,1,1,1,employed,2023,827
948,7,1,1,1,unemployed,2023,828
949,10,1,1,0,employed,2023,829
950,5,1,1,1,employed,2023,830
951,12,1,0,1,unemployed,2023,831
952,8,1,1,1,below_minimum_legal_work_age,2023,832
953,38,0,1,1,employed,2023,833
954,10,1,0,0,employed,2023,834
955,38,0,0,1,unemployed,2023,835
956,38,0,1,0,employed,2023,836
957,8,1,1,0,below_minimum_legal_work_age,2023,837
958,11,0,0,0,employed,2023,838
959,5,1,1,0,unemployed,2023,839
960,20,0,1,1,employed,2023,840
961,24,1,1,1,employed,2023,624
962,23,1,1,0,employed,2023,287
963,10,1,1,0,unemployed,2023,116
964,6,1,1,1,employed,2023,371
965,32,1,1,1,employed,2023,468
966,27,0,1,0,employed,2023,467
967,34,1,1,1,unemployed,2023,551
968,7,1,1,0,employed,2023,24
969,23,1,1,0,unemployed,2023,157
970,5,0,1,0,employed,2023,144
971,24,1,1,1,employed,2023,428
972,13,1,1,0,below minimum working age,2023,302
973,34,1,1,0,unemployed,2023,47
974,18,1,1,0,employed,2023,465
975,31,1,1,0,employed,2023,288
976,11,1,0,0,employed,2023,636
977,23,1,1,0,unemployed,2023,520
978,40,1,1,0,employed,2023,292
979,30,1,1,0,employed,2023,6
980,20,1,1,1,unemployed,2023,63
981,33,1,1,1,employed,2023,502
982,32,1,1,1,employed,2023,535
983,28,1,1,1,unemployed,2023,516
984,25,0,1,1,employed,2023,214
985,23,1,1,1,employed,2023,475
986,10,1,1,1,employed,2023,107
987,5,1,1,1,employed,2023,422
988,9,1,1,0,employed,2023,196
989,23,1,1,0,employed,2023,152
990,29,1,1,0,employed,2023,166
991,9,1,1,0,employed,2023,603
992,26,1,1,1,unemployed,2023,186
993,22,1,1,0,unemployed,2023,413
994,30,1,1,1,employed,2023,178
995,13,1,1,0,employed,2023,345
996,20,1,1,1,unemployed,2023,390
997,35,1,0,1,below minimum working age,2023,598
998,35,1,1,1,employed,2023,486
999,32,1,1,0,employed,2023,272
1000,32,1,1,0,unemployed,2023,222
1001,15,1,1,1,employed,2024,841
1002,11,1,0,1,unemployed,2024,842
1003,30,1,1,0,employed,2024,843
1004,21,1,1,0,employed,2024,844
1005,36,1,1,0,employed,2024,845
1006,12,1,1,1,employed,2024,846
1007,8,1,1,0,unemployed,2024,847
1008,12,1,0,1,employed,2024,848
1009,13,1,1,0,employed,2024,849
1010,12,1,1,0,employed,2024,850
1011,27,1,0,1,unemployed,2024,851
1012,10,1,1,1,employed,2024,852
1013,17,0,1,1,employed,2024,853
1014,7,1,0,0,unemployed,2024,854
1015,16,0,1,1,unemployed,2024,855
1016,20,1,0,0,unemployed,2024,856
1017,7,1,1,1,unemployed,2024,857
1018,35,1,0,0,unemployed,2024,858
1019,10,0,1,1,unemployed,2024,859
1020,10,1,1,0,unemployed,2024,860
1021,5,1,0,0,employed,2024,861
1022,4,1,1,1,unemployed,2024,862
1023,12,0,1,0,unemployed,2024,863
1024,9,0,0,0,below_minimum_legal_work_age,2024,864
1025,11,1,1,0,employed,2024,865
1026,4,1,1,1,unemployed,2024,866
1027,40,1,1,1,employed,2024,867
1028,7,1,1,1,below_minimum_legal_work_age,2024,868
1029,4,1,0,0,employed,2024,869
1030,15,1,0,0,employed,2024,870
1031,26,0,0,1,employed,2024,871
1032,27,0,1,0,employed,2024,872
1033,10,1,1,1,employed,2024,873
1034,10,1,0,0,employed,2024,874
1035,18,1,0,1,employed,2024,875
1036,27,1,1,1,employed,2024,876
1037,9,1,0,0,unemployed,2024,877
1038,13,0,1,1,employed,2024,878
1039,12,1,1,1,employed,2024,879
1040,7,0,1,0,employed,2024,880
1041,31,1,1,1,employed,2024,881
1042,25,1,1,1,unemployed,2024,882
1043,11,1,0,0,unemployed,2024,883
1044,13,1,1,1,employed,2024,884
1045,35,1,1,1,employed,2024,885
1046,29,1,1,1,employed,2024,886
1047,23,1,1,1,employed,2024,887
1048,31,1,1,0,unemployed,2024,888
1049,39,0,1,1,employed,2024,889
1050,20,1,0,0,employed,2024,890
1051,20,1,1,0,unemployed,2024,891
1052,32,1,1,0,employed,2024,892
1053,36,1,1,1,unemployed,2024,893
1054,35,0,0,0,employed,2024,894
1055,6,1,0,1,employed,2024,895
1056,10,1,1,0,unemployed,2024,896
1057,30,1,0,0,employed,2024,897
1058,35,1,1,1,unemployed,2024,898
1059,19,1,1,1,employed,2024,899
1060,4,1,1,1,employed,2024,900
1061,28,1,1,1,employed,2024,901
1062,12,1,1,1,employed,2024,902
1063,33,1,1,0,below_minimum_legal_work_age,2024,903
1064,4,1,0,0,employed,2024,904
1065,12,0,1,1,employed,2024,905
1066,13,0,1,0,employed,2024,906
1067,11,1,1,0,employed,2024,907
1068,38,1,1,0,unemployed,2024,908
1069,11,1,1,0,employed,2024,909
1070,37,1,0,1,employed,2024,910
1071,10,1,0,1,unemployed,2024,911
1072,27,0,1,1,employed,2024,912
1073,24,1,1,1,employed,2024,913
1074,9,1,1,0,unemployed,2024,914
1075,24,0,0,1,unemployed,2024,915
1076,19,1,1,0,unemployed,2024,916
1077,5,1,1,1,employed,2024,917
1078,32,1,0,1,employed,2024,918
1079,22,1,0,1,employed,2024,919
1080,9,1,0,0,unemployed,2024,920
1081,6,1,1,1,employed,2024,921
1082,24,1,1,0,employed,2024,922
1083,11,1,1,1,unemployed,2024,923
1084,33,1,0,0,employed,2024,924
1085,38,1,0,1,unemployed,2024,925
1086,10,1,0,1,unemployed,2024,926
1087,14,1,1,1,employed,2024,927
1088,6,1,1,1,employed,2024,928
1089,18,1,1,0,unemployed,2024,929
1090,40,1,1,1,employed,2024,930
1091,26,1,1,1,employed,2024,931
1092,5,1,0,1,unemployed,2024,932
1093,16,1,1,1,employed,2024,933
1094,20,1,1,1,unemployed,2024,934
1095,12,1,0,1,employed,2024,935
1096,20,1,0,0,employed,2024,936
1097,14,0,1,0,employed,2024,937
1098,9,1,1,1,unemployed,2024,938
1099,33,1,1,1,employed,2024,939
1100,25,1,0,1,employed,2024,940
1101,4,1,1,1,employed,2024,941
1102,8,1,1,0,employed,2024,942
1103,27,1,1,0,unemployed,2024,943
1104,9,0,1,0,employed,2024,944
1105,13,0,1,1,unemployed,2024,945
1106,10,1,1,0,employed,2024,946
1107,13,1,0,0,unemployed,2024,947
1108,11,0,1,1,below_minimum_legal_work_age,2024,948
1109,24,0,1,0,employed,2024,949
1110,38,1,0,1,employed,2024,950
1111,11,1,0,0,unemployed,2024,951
1112,27,1,1,1,employed,2024,952
1113,12,1,1,0,employed,2024,953
1114,9,0,1,0,employed,2024,954
1115,9,0,0,0,employed,2024,955
1116,20,1,0,1,employed,2024,956
1117,9,1,1,1,employed,2024,957
1118,32,1,1,0,unemployed,2024,958
1119,7,1,1,1,employed,2024,959
1120,20,0,0,1,employed,2024,960
1121,33,1,0,1,unemployed,2024,961
1122,33,1,1,1,employed,2024,962
1123,29,1,1,0,employed,2024,963
1124,22,0,1,1,unemployed,2024,964
1125,17,0,1,0,employed,2024,965
1126,35,0,1,0,employed,2024,966
1127,6,1,1,0,employed,2024,967
1128,11,1,1,1,employed,2024,968
1129,25,0,1,1,unemployed,2024,969
1130,38,1,1,1,employed,2024,970
1131,11,1,0,0,employed,2024,971
1132,12,0,1,1,employed,2024,972
1133,16,1,1,0,employed,2024,973
1134,34,1,0,1,below_minimum_legal_work_age,2024,974
1135,9,1,0,1,employed,2024,975
1136,40,0,1,1,employed,2024,976
1137,20,1,1,0,employed,2024,977
1138,10,1,1,1,employed,2024,978
1139,5,1,1,0,employed,2024,979
1140,18,0,0,1,employed,2024,980
1141,10,1,0,1,unemployed,2024,981
1142,13,1,1,0,employed,2024,982
1143,22,1,1,1,unemployed,2024,983
1144,25,1,1,0,unemployed,2024,984
1145,11,1,1,0,unemployed,2024,985
1146,8,1,1,1,unemployed,2024,986
1147,9,0,1,0,employed,2024,987
1148,38,1,0,1,employed,2024,988
1149,14,1,1,1,unemployed,2024,989
1150,13,0,1,0,employed,2024,990
1151,12,1,1,1,employed,2024,991
1152,6,1,1,1,employed,2024,992
1153,5,1,1,1,employed,2024,993
1154,10,0,0,0,employed,2024,994
1155,5,0,1,1,unemployed,2024,995
1156,33,1,1,1,employed,2024,996
1157,21,1,1,0,employed,2024,997
1158,14,1,0,0,unemployed,2024,998
1159,11,1,0,0,unemployed,2024,999
1160,18,0,1,0,employed,2024,1000
1161,10,1,1,0,employed,2024,175
1162,8,0,1,1,unemployed,2024,282
1163,11,1,1,0,employed,2024,651
1164,7,1,1,0,unemployed,2024,57
1165,6,1,1,0,employed,2024,225
1166,8,1,1,0,employed,2024,255
1167,7,0,1,0,unemployed,2024,320
1168,28,1,1,0,unemployed,2024,721
1169,19,1,1,0,unemployed,2024,487
1170,8,1,1,1,employed,2024,816
1171,34,1,1,0,below minimum working age,2024,373
1172,28,1,1,0,unemployed,2024,313
1173,6,1,1,0,employed,2024,331
1174,20,1,1,0,employed,2024,73
1175,8,1,1,0,employed,2024,462
1176,7,1,1,1,employed,2024,174
1177,8,1,1,0,employed,2024,565
1178,27,1,1,0,employed,2024,791
1179,27,1,0,0,employed,2024,94
1180,5,1,1,1,unemployed,2024,135
1181,20,1,1,1,employed,2024,755
1182,15,1,1,1,unemployed,2024,199
1183,8,0,1,1,unemployed,2024,542
1184,30,0,1,0,employed,2024,627
1185,26,1,1,0,employed,2024,72
1186,15,1,1,0,employed,2024,129
1187,25,1,0,1,employed,2024,266
1188,28,1,1,0,employed,2024,700
1189,26,1,1,0,unemployed,2024,166
1190,35,0,1,0,below minimum working age,2024,209
1191,27,1,1,0,unemployed,2024,536
1192,4,1,1,0,unemployed,2024,518
1193,32,1,1,1,unemployed,2024,127
1194,35,1,1,0,employed,2024,352
1195,21,1,1,1,below minimum working age,2024,675
1196,25,1,1,1,unemployed,2024,559
1197,8,1,1,0,employed,2024,130
1198,20,1,0,1,unemployed,2024,494
1199,30,1,1,0,unemployed,2024,372
1200,9,1,1,0,employed,2024,122
1201,14,0,1,1,employed,2019,1001
1202,38,1,1,1,employed,2019,1002
1203,5,1,1,1,employed,2019,1003
1204,40,1,1,0,employed,2019,1004
1205,23,1,1,1,below_minimum_legal_work_age,2019,1005
1206,6,1,1,1,unemployed,2019,1006
1207,15,1,1,1,unemployed,2019,1007
1208,16,1,1,1,below_minimum_legal_work_age,2019,1008
1209,9,1,0,1,employed,2019,1009
1210,6,1,0,1,below_minimum_legal_work_age,2019,1010
1211,15,0,0,1,unemployed,2019,1011
1212,40,0,0,1,employed,2019,1012
1213,29,0,0,1,employed,2019,1013
1214,7,1,1,1,employed,2019,1014
1215,30,1,1,0,employed,2019,1015
1216,25,1,1,0,employed,2019,1016
1217,11,1,0,1,employed,2019,1017
1218,19,1,1,1,employed,2019,1018
1219,7,0,1,1,below_minimum_legal_work_age,2019,1019
1220,7,1,1,0,below_minimum_legal_work_age,2019,1020
1221,20,1,1,1,unemployed,2019,1021
1222,12,1,1,1,employed,2019,1022
1223,23,1,1,1,employed,2019,1023
1224,35,0,1,0,below_minimum_legal_work_age,2019,1024
1225,23,1,1,1,employed,2019,1025
1226,5,1,1,1,employed,2019,1026
1227,13,1,1,0,unemployed,2019,1027
1228,4,1,0,0,employed,2019,1028
1229,20,1,0,1,unemployed,2019,1029
1230,10,1,1,1,employed,2019,1030
1231,13,1,1,1,unemployed,2019,1031
1232,16,0,1,1,unemployed,2019,1032
1233,40,1,0,1,unemployed,2019,1033
1234,9,1,1,0,unemployed,2019,1034
1235,10,1,0,1,unemployed,2019,1035
1236,10,1,0,1,unemployed,2019,1036
1237,11,1,0,1,employed,2019,1037
1238,9,1,0,1,below_minimum_legal_work_age,2019,1038
1239,32,1,1,1,employed,2019,1039
1240,5,0,0,1,employed,2019,1040
1241,12,1,0,1,below_minimum_legal_work_age,2019,1041
1242,10,1,1,1,unemployed,2019,1042
1243,10,1,1,1,employed,2019,1043
1244,5,1,1,1,unemployed,2019,1044
1245,13,1,1,1,employed,2019,1045
1246,9,1,1,1,below_minimum_legal_work_age,2019,1046
1247,15,1,1,1,unemployed,2019,1047
1248,11,1,1,1,employed,2019,1048
1249,32,1,1,1,below_minimum_legal_work_age,2019,1049
1250,23,1,0,1,unemployed,2019,1050
1251,31,1,0,1,employed,2019,1051
1252,7,1,0,1,below_minimum_legal_work_age,2019,1052
1253,25,1,1,1,employed,2019,1053
1254,25,0,0,1,employed,2019,1054
1255,27,1,1,1,employed,2019,1055
1256,13,1,1,1,employed,2019,1056
1257,19,1,0,1,unemployed,2019,1057
1258,35,0,0,1,employed,2019,1058
1259,25,0,1,1,below_minimum_legal_work_age,2019,1059
1260,10,1,1,1,employed,2019,1060
1261,8,1,1,0,employed,2019,1061
1262,36,1,1,1,below_minimum_legal_work_age,2019,1062
1263,39,1,1,1,unemployed,2019,1063
1264,39,1,1,0,employed,2019,1064
1265,13,1,1,1,employed,2019,1065
1266,11,1,1,0,below_minimum_legal_work_age,2019,1066
1267,10,1,1,1,employed,2019,1067
1268,10,0,1,1,unemployed,2019,1068
1269,21,1,1,0,employed,2019,1069
1270,17,1,0,0,unemployed,2019,1070
1271,13,1,1,1,employed,2019,1071
1272,10,1,0,1,employed,2019,1072
1273,4,0,1,1,employed,2019,1073
1274,5,1,1,0,unemployed,2019,1074
1275,20,1,1,1,unemployed,2019,1075
1276,37,1,0,1,unemployed,2019,1076
1277,14,1,1,1,unemployed,2019,1077
1278,18,1,1,0,employed,2019,1078
1279,7,1,1,1,employed,2019,1079
1280,12,1,1,1,below_minimum_legal_work_age,2019,1080
1281,35,1,1,1,employed,2019,1081
1282,4,1,0,1,unemployed,2019,1082
1283,11,1,1,1,employed,2019,1083
1284,9,1,0,1,employed,2019,1084
1285,4,1,1,1,unemployed,2019,1085
1286,30,1,1,1,unemployed,2019,1086
1287,31,1,1,1,employed,2019,1087
1288,13,0,1,1,employed,2019,1088
1289,23,1,1,1,employed,2019,1089
1290,20,0,0,0,unemployed,2019,1090
1291,13,1,1,1,below_minimum_legal_work_age,2019,1091
1292,11,1,1,1,employed,2019,1092
1293,19,0,0,0,unemployed,2019,1093
1294,10,1,1,1,employed,2019,1094
1295,29,0,1,1,unemployed,2019,1095
1296,4,1,1,1,employed,2019,1096
1297,11,1,1,1,employed,2019,1097
1298,33,1,1,0,unemployed,2019,1098
1299,7,0,0,1,unemployed,2019,1099
1300,6,1,0,0,employed,2019,1100
1301,7,1,1,1,below_minimum_legal_work_age,2019,1101
1302,26,1,1,1,unemployed,2019,1102
1303,11,1,0,1,unemployed,2019,1103
1304,16,1,1,0,below_minimum_legal_work_age,2019,1104
1305,11,1,1,1,below_minimum_legal_work_age,2019,1105
1306,12,0,1,0,employed,2019,1106
1307,9,1,0,0,below_minimum_legal_work_age,2019,1107
1308,13,0,1,0,employed,2019,1108
1309,37,0,0,1,employed,2019,1109
1310,19,1,1,1,employed,2019,1110
1311,10,1,0,1,below_minimum_legal_work_age,2019,1111
1312,29,1,1,1,unemployed,2019,1112
1313,39,1,0,1,unemployed,2019,1113
1314,7,1,1,1,unemployed,2019,1114
1315,8,0,0,0,below_minimum_legal_work_age,2019,1115
1316,12,1,1,0,employed,2019,1116
