personal_id,date_of_birth,sex,lives_in_region_id
865,1979-11-09,male,SSD001
866,1978-03-26,male,SSD001
867,1983-12-24,female,SSD001
868,2008-08-28,male,SSD001
869,1983-07-11,male,SSD001
870,1969-04-20,female,SSD001
871,1979-02-21,female,SSD001
872,1992-11-15,female,SSD001
873,2004-08-10,male,SSD001
874,1974-07-12,male,SSD001
875,1978-11-08,female,SSD001
876,1963-10-22,female,SSD001
877,1955-03-06,male,SSD001
878,1977-12-04,male,SSD001
879,1991-05-16,male,SSD001
880,1988-01-30,male,SSD001
881,1972-01-10,female,SSD001
882,1958-10-24,female,SSD001
883,1958-01-18,female,SSD001
884,1986-07-13,female,SSD001
885,1987-02-07,female,SSD001
886,1964-12-19,female,SSD001
887,1979-05-14,female,SSD001
888,2001-03-14,female,SSD001
889,2004-12-22,female,SSD001
890,1963-09-26,female,SSD001
891,1964-10-10,female,SSD001
892,1962-07-13,female,SSD001
893,1955-11-02,female,SSD001
894,1994-09-20,female,SSD001
895,1994-02-25,male,SSD001
896,1946-01-14,male,SSD001
897,1970-11-26,female,SSD001
898,1944-10-09,female,SSD001
899,1994-03-15,female,SSD001
900,1980-06-19,male,SSD001
901,1975-12-31,female,SSD001
902,1982-04-17,male,SSD001
903,2009-05-26,female,SSD001
904,1992-07-08,male,SSD001
905,1963-04-28,female,SSD001
906,1990-04-29,male,SSD001
907,1960-08-19,male,SSD001
908,1974-06-05,female,SSD001
909,1995-01-08,female,SSD001
910,1998-08-01,female,SSD001
911,1955-08-28,male,SSD001
912,1986-02-24,female,SSD001
913,1998-10-19,female,SSD001
914,1978-04-09,male,SSD001
915,1951-12-16,female,SSD001
916,1956-11-12,female,SSD001
917,1976-01-25,male,SSD001
918,1960-05-15,female,SSD001
919,1967-10-31,female,SSD001
920,1998-02-04,male,SSD001
921,1992-11-12,male,SSD001
922,1999-01-12,female,SSD001
923,1986-08-16,male,SSD001
924,2004-12-06,female,SSD001
925,1960-02-29,female,SSD001
926,1962-08-07,female,SSD001
927,1977-02-28,female,SSD001
928,1981-05-01,male,SSD001
929,1952-07-27,female,SSD001
930,1964-08-09,female,SSD001
931,1988-08-15,female,SSD001
932,1955-10-14,male,SSD001
933,1991-10-05,female,SSD001
934,1947-04-30,prefer not to say,SSD001
935,1961-05-28,female,SSD001
936,1967-11-21,prefer not to say,SSD001
937,2003-06-19,female,SSD001
938,1986-08-21,male,SSD001
939,1976-09-13,female,SSD001
940,1999-02-02,female,SSD001
941,1960-08-16,male,SSD001
942,1978-05-29,male,SSD001
943,1986-04-09,female,SSD001
944,1972-09-07,male,SSD001
945,1998-10-17,male,SSD001
946,2000-09-22,male,SSD001
947,1979-10-13,male,SSD001
948,2007-07-13,male,SSD001
949,1959-05-10,female,SSD001
950,2001-10-10,female,SSD001
951,1948-08-22,male,SSD001
952,1971-04-06,female,SSD001
953,1995-04-23,male,SSD001
954,1988-03-04,male,SSD001
955,1962-02-23,male,SSD001
956,1976-02-26,female,SSD001
957,2006-07-03,male,SSD001
958,2004-12-23,female,SSD001
959,1988-09-01,male,SSD001
960,1993-12-26,prefer not to say,SSD001
961,2006-06-11,female,SSD001
962,1986-04-25,female,SSD001
963,1974-05-09,female,SSD001
964,1955-08-20,female,SSD001
965,1989-06-12,female,SSD001
966,1969-09-04,female,SSD001
967,1982-06-02,male,SSD001
968,1959-11-28,female,SSD001
969,1969-02-06,female,SSD001
970,1962-04-03,female,SSD001
971,1970-06-10,male,SSD001
972,1961-08-28,male,SSD001
973,2003-04-14,female,SSD001
974,2007-05-25,female,SSD001
975,1988-02-06,male,SSD001
976,1983-08-05,female,SSD001
977,1986-01-18,female,SSD001
978,1965-10-30,male,SSD001
979,1992-09-29,male,SSD001
980,1970-10-04,female,SSD001
981,1961-04-21,male,SSD001
982,2002-09-03,male,SSD001
983,1944-10-02,female,SSD001
984,1951-07-02,female,SSD001
985,1948-08-04,female,SSD001
986,1955-10-23,male,SSD001
987,1995-02-01,male,SSD001
988,2001-10-02,female,SSD001
989,1947-04-06,female,SSD001
990,1962-08-27,male,SSD001
991,1989-02-27,female,SSD001
992,1963-07-05,male,SSD001
993,1966-09-19,male,SSD001
994,1961-03-09,male,SSD001
995,1953-06-09,male,SSD001
996,1965-10-18,female,SSD001
997,1987-12-08,female,SSD001
998,1997-11-18,female,SSD001
999,1947-05-10,male,SSD001
1000,2000-07-30,female,SSD001
1001,1967-03-10,female,SSD002
1002,1962-04-09,female,SSD002
1003,1995-12-16,male,SSD002
1004,2001-04-10,female,SSD002
1005,2008-09-30,female,SSD002
1006,1966-06-16,male,SSD002
1007,1947-06-26,female,SSD002
1008,2003-01-23,female,SSD002
1009,1971-09-14,male,SSD002
1010,2004-03-01,male,SSD002
1011,1972-05-30,female,SSD002
1012,1990-11-09,female,SSD002
1013,1967-09-08,female,SSD002
1014,1968-06-03,male,SSD002
1015,1989-05-28,female,SSD002
1016,1995-11-08,female,SSD002
1017,1976-10-09,male,SSD002
1018,2001-03-05,female,SSD002
1019,2005-05-27,male,SSD002
1020,2002-05-04,male,SSD002
1021,1945-05-06,female,SSD002
1022,1981-01-25,male,SSD002
1023,1958-04-26,female,SSD002
1024,2005-06-07,female,SSD002
1025,1961-01-30,female,SSD002
1026,2001-12-09,male,SSD002
1027,1956-03-01,male,SSD002
1028,2000-08-08,male,SSD002
1029,1980-12-15,female,SSD002
1030,1985-01-08,male,SSD002
1031,1998-01-18,male,SSD002
1032,1949-12-13,female,SSD002
1033,1946-10-09,female,SSD002
1034,1953-11-01,male,SSD002
1035,1950-04-05,male,SSD002
1036,1946-08-16,male,SSD002
1037,1979-09-01,female,SSD002
1038,2009-12-07,male,SSD002
1039,1961-06-26,female,SSD002
1040,1956-01-16,male,SSD002
1041,2005-07-17,male,SSD002
1042,1990-03-03,male,SSD002
1043,1991-08-02,male,SSD002
1044,1969-12-22,male,SSD002
1045,1974-05-03,male,SSD002
1046,2009-11-08,male,SSD002
1047,1988-05-10,female,SSD002
1048,1957-06-25,female,SSD002
1049,2004-06-02,female,SSD002
1050,1947-06-16,female,SSD002
1051,1992-03-03,female,SSD002
1052,2006-05-29,male,SSD002
1053,1984-01-19,female,SSD002
1054,1956-05-22,female,SSD002
1055,1966-06-30,female,SSD002
1056,1986-03-16,male,SSD002
1057,1950-01-08,female,SSD002
1058,1975-07-17,female,SSD002
1059,2004-02-01,female,SSD002
1060,1967-08-29,male,SSD002
1061,1977-11-30,male,SSD002
1062,2004-07-10,female,SSD002
1063,1947-10-28,female,SSD002
1064,1964-06-02,female,SSD002
1065,1983-09-13,male,SSD002
1066,2003-11-11,female,SSD002
1067,1985-11-05,female,SSD002
1068,1952-06-29,male,SSD002
1069,1995-09-02,female,SSD002
1070,1957-01-06,female,SSD002
1071,1967-03-13,male,SSD002
1072,1994-11-25,male,SSD002
1073,1990-08-21,male,SSD002
1074,1947-06-25,male,SSD002
1075,1948-11-15,prefer not to say,SSD002
1076,1951-08-07,female,SSD002
1077,1977-11-13,female,SSD002
1078,1993-06-26,female,SSD002
1079,1996-05-12,male,SSD002
1080,2008-03-11,male,SSD002
1081,1973-01-30,female,SSD002
1082,1956-12-11,male,SSD002
1083,1990-12-23,male,SSD002
1084,1967-03-13,male,SSD002
1085,1949-07-30,male,SSD002
1086,1995-11-24,female,SSD002
1087,1960-04-02,female,SSD002
1088,1957-09-28,male,SSD002
1089,1955-05-02,female,SSD002
1090,1945-07-25,prefer not to say,SSD002
1091,2005-01-12,male,SSD002
1092,1965-12-25,female,SSD002
1093,1998-06-09,female,SSD002
1094,2000-07-10,male,SSD002
1095,1975-01-03,female,SSD002
1096,1954-11-08,male,SSD002
1097,1992-01-19,male,SSD002
1098,1948-09-11,female,SSD002
1099,1959-01-19,male,SSD002
1100,1970-11-09,male,SSD002
1101,2002-09-09,male,SSD002
1102,1965-09-16,female,SSD002
1103,1972-11-16,male,SSD002
1104,2007-07-05,female,SSD002
1105,2009-01-29,male,SSD002
1106,1958-04-11,female,SSD002
1107,2007-08-08,male,SSD002
1108,1956-05-26,female,SSD002
1109,1965-07-04,female,SSD002
1110,1962-05-09,female,SSD002
1111,2007-04-20,male,SSD002
1112,1995-12-04,female,SSD002
1113,1977-04-02,female,SSD002
1114,1970-11-01,male,SSD002
1115,2003-12-16,male,SSD002
1116,1997-05-02,male,SSD002
1117,2003-09-05,male,SSD002
1118,1996-07-26,male,SSD002
1119,1991-07-16,prefer not to say,SSD002
1120,1994-03-21,male,SSD002
1121,1969-07-17,female,SSD002
1122,1948-10-04,male,SSD002
1123,1992-04-07,female,SSD002
1124,1945-09-13,female,SSD002
1125,1995-06-08,female,SSD002
1126,1975-06-10,female,SSD002
1127,1998-11-29,male,SSD002
1128,1973-01-07,male,SSD002
1129,1967-05-06,male,SSD002
1130,1972-11-19,male,SSD002
1131,2003-05-21,female,SSD002
1132,1975-01-05,female,SSD002
1133,1944-10-29,male,SSD002
1134,1993-05-04,female,SSD002
1135,2001-03-10,male,SSD002
1136,1994-11-07,male,SSD002
1137,1968-05-29,female,SSD002
1138,1980-07-29,female,SSD002
1139,1971-12-12,male,SSD002
1140,1958-03-07,male,SSD002
1141,1976-02-28,prefer not to say,SSD002
1142,1956-06-10,male,SSD002
1143,1957-06-05,female,SSD002
1144,1989-04-30,prefer not to say,SSD002
1145,1978-07-29,male,SSD002
1146,1972-01-20,male,SSD002
1147,1949-11-20,female,SSD002
1148,1973-03-26,male,SSD002
1149,1989-03-25,male,SSD002
1150,1997-03-11,male,SSD002
1151,1957-12-19,male,SSD002
1152,2006-08-03,female,SSD002
1153,1948-08-25,female,SSD002
1154,1953-12-07,female,SSD002
1155,2007-10-11,male,SSD002
1156,1944-10-27,female,SSD002
1157,1975-04-14,female,SSD002
1158,1948-06-09,female,SSD002
1159,1958-10-26,male,SSD002
1160,1971-08-02,male,SSD002
1161,1998-05-18,female,SSD002
1162,1958-07-09,female,SSD002
1163,1975-04-06,male,SSD002
1164,1978-08-26,female,SSD002
1165,1995-05-29,female,SSD002
1166,1950-10-17,male,SSD002
1167,1997-06-29,male,SSD002
1168,1949-09-19,male,SSD002
1169,1963-03-02,female,SSD002
1170,1959-03-16,female,SSD002
1171,1990-11-25,female,SSD002
1172,1994-08-31,male,SSD002
1173,1978-01-05,male,SSD002
1174,1981-09-15,female,SSD002
1175,1996-11-25,male,SSD002
1176,1989-12-10,female,SSD002
1177,1944-07-08,female,SSD002
1178,1967-12-15,female,SSD002
1179,1971-12-28,male,SSD002
1180,1964-03-18,male,SSD002
1181,1968-04-17,male,SSD002
1182,1956-02-10,female,SSD002
1183,1949-06-09,male,SSD002
1184,1944-05-11,female,SSD002
1185,1980-01-15,female,SSD002
1186,1993-11-04,female,SSD002
1187,1986-02-11,female,SSD002
1188,2001-04-30,prefer not to say,SSD002
1189,1965-07-25,female,SSD002
1190,1958-07-13,female,SSD002
1191,2004-07-11,male,SSD002
1192,2005-09-21,female,SSD002
1193,2007-12-11,male,SSD002
1194,1967-10-09,female,SSD002
1195,1946-12-27,female,SSD002
1196,1991-06-29,female,SSD002
1197,1958-06-18,female,SSD002
1198,1970-01-23,female,SSD002
1199,1954-03-22,male,SSD002
1200,1949-02-12,male,SSD002
1201,1959-07-14,male,SSD002
1202,2003-08-24,female,SSD002
1203,1996-05-12,female,SSD002
1204,1972-09-07,female,SSD002
1205,2009-04-26,male,SSD002
1206,1959-07-13,female,SSD002
1207,1981-03-03,male,SSD002
1208,1956-01-04,female,SSD002
1209,1955-09-19,female,SSD002
1210,1945-12-20,male,SSD002
1211,1972-06-12,female,SSD002
1212,1948-09-12,female,SSD002
1213,2005-08-07,male,SSD002
1214,1960-09-03,male,SSD002
1215,1986-09-02,female,SSD002
1216,2002-06-15,male,SSD002
1217,1964-01-26,female,SSD002
1218,1996-04-17,female,SSD002
1219,1944-10-16,male,SSD002
1220,1957-02-08,prefer not to say,SSD002
1221,1991-03-23,female,SSD002
1222,1961-09-06,female,SSD002
1223,1956-11-03,female,SSD002
1224,1956-04-14,female,SSD002
1225,1944-07-20,female,SSD002
1226,1997-04-04,female,SSD002
1227,1981-02-19,female,SSD002
1228,1975-10-23,male,SSD002
1229,1948-05-11,female,SSD002
1230,1985-12-23,male,SSD002
1231,1983-12-26,female,SSD002
1232,1965-07-06,female,SSD002
1233,1983-03-30,female,SSD002
1234,1990-11-12,male,SSD002
1235,2003-08-19,male,SSD002
1236,1956-02-03,male,SSD002
1237,1974-05-17,male,SSD002
1238,1971-05-06,female,SSD002
1239,1994-10-14,male,SSD002
1240,1983-10-27,female,SSD002
1241,1982-02-21,female,SSD002
1242,2007-01-04,female,SSD002
1243,1952-06-21,male,SSD002
1244,1999-12-17,male,SSD002
1245,1965-11-05,male,SSD002
1246,2007-11-12,male,SSD002
1247,2009-10-16,male,SSD002
1248,1988-03-25,male,SSD002
1249,1948-08-03,male,SSD002
1250,1982-10-06,female,SSD002
1251,1945-03-12,prefer not to say,SSD002
1252,1958-03-04,female,SSD002
1253,1955-05-22,female,SSD002
1254,1974-09-28,male,SSD002
1255,1985-12-29,female,SSD002
1256,1952-08-15,female,SSD002
1257,1984-10-12,female,SSD002
1258,1961-06-14,male,SSD002
1259,1998-01-09,female,SSD002
1260,1952-10-14,male,SSD002
1261,1958-09-08,male,SSD002
1262,2002-04-19,male,SSD002
1263,1963-03-13,female,SSD002
1264,1990-07-06,male,SSD002
1265,1960-04-24,male,SSD002
1266,1961-01-17,male,SSD002
1267,1967-12-07,female,SSD002
1268,1965-07-29,male,SSD002
1269,1950-04-30,female,SSD002
1270,1981-04-06,female,SSD002
1271,1953-02-21,female,SSD002
1272,1997-09-15,female,SSD002
1273,1963-10-31,female,SSD002
1274,2005-04-05,male,SSD002
1275,1971-07-14,male,SSD002
1276,1983-07-20,male,SSD002
1277,1961-07-22,male,SSD002
1278,1974-07-28,female,SSD002
1279,1960-08-18,female,SSD002
1280,1997-11-10,male,SSD002
1281,2007-06-27,female,SSD002
1282,1986-10-28,female,SSD002
1283,1988-01-24,male,SSD002
1284,1983-09-08,female,SSD002
1285,2002-06-23,female,SSD002
1286,1969-09-25,male,SSD002
1287,1980-05-05,female,SSD002
1288,1995-10-31,male,SSD002
1289,1974-05-22,male,SSD002
1290,1964-04-11,male,SSD002
1291,1996-06-16,male,SSD002
1292,1945-03-19,male,SSD002
1293,1981-02-02,male,SSD002
1294,1988-01-04,male,SSD002
1295,1999-04-28,female,SSD002
1296,1961-04-28,male,SSD002
1297,1978-11-07,female,SSD002
1298,1981-02-14,female,SSD002
1299,1969-12-25,female,SSD002
1300,1966-11-12,female,SSD002
1301,1994-12-09,male,SSD002
1302,1980-01-01,prefer not to say,SSD002
1303,2006-07-22,female,SSD002
1304,1978-06-22,male,SSD002
1305,1968-07-12,female,SSD002
1306,1948-10-12,male,SSD002
1307,1963-08-06,male,SSD002
1308,2001-07-06,female,SSD002
1309,1956-03-10,male,SSD002
1310,1988-03-02,female,SSD002
1311,1999-04-12,female,SSD002
1312,1951-11-19,female,SSD002
1313,2002-11-28,female,SSD002
1314,1986-05-02,female,SSD002
1315,1995-04-02,male,SSD002
1316,1992-03-22,female,SSD002
1317,2002-12-23,female,SSD002
1318,1960-12-05,prefer not to say,SSD002
1319,1990-03-24,female,SSD002
1320,1998-02-22,male,SSD002
1321,1948-05-05,male,SSD002
1322,1948-04-08,female,SSD002
1323,1982-02-21,female,SSD002
1324,1965-04-06,female,SSD002
1325,1965-11-04,male,SSD002
1326,1987-06-28,female,SSD002
1327,2006-10-18,female,SSD002
1328,1962-08-16,female,SSD002
1329,1961-12-12,male,SSD002
1330,1950-05-23,female,SSD002
1331,1953-04-29,male,SSD002
1332,1966-09-25,prefer not to say,SSD002
1333,1971-02-02,male,SSD002
1334,2001-01-22,male,SSD002
1335,1997-12-03,female,SSD002
1336,1981-10-01,female,SSD002
1337,1984-06-08,male,SSD002
1338,1996-06-28,female,SSD002
1339,1945-08-12,male,SSD002
1340,1982-09-23,female,SSD002
1341,1987-04-27,male,SSD002
1342,1946-02-07,female,SSD002
1343,1967-05-18,male,SSD002
1344,1959-12-26,male,SSD002
1345,1960-01-23,male,SSD002
1346,1982-10-09,female,SSD002
1347,1978-08-08,female,SSD002
1348,1952-11-21,female,SSD002
1349,1948-07-26,male,SSD002
1350,1978-09-26,prefer not to say,SSD002
1351,1967-01-25,female,SSD002
1352,1995-05-28,female,SSD002
1353,1996-08-05,male,SSD002
1354,1949-11-30,female,SSD002
1355,1960-07-19,female,SSD002
1356,1948-12-06,male,SSD002
1357,1996-10-04,female,SSD002
1358,1959-08-26,female,SSD002
1359,1978-12-17,female,SSD002
1360,1966-06-03,female,SSD002
1361,2008-08-20,male,SSD002
1362,1958-12-27,male,SSD002
1363,2009-07-23,female,SSD002
1364,1956-11-21,male,SSD002
1365,1949-02-03,female,SSD002
1366,1998-06-10,female,SSD002
1367,1952-08-30,female,SSD002
1368,2003-11-23,female,SSD002
1369,1949-02-07,female,SSD002
1370,2001-09-14,male,SSD002
1371,1953-08-30,male,SSD002
1372,1996-03-11,male,SSD002
1373,2009-10-26,female,SSD002
1374,1994-10-07,female,SSD002
1375,1961-03-07,male,SSD002
1376,1946-10-13,male,SSD002
1377,1986-12-19,male,SSD002
1378,1951-01-02,female,SSD002
1379,1963-11-02,female,SSD002
1380,1962-06-29,female,SSD002
1381,1961-12-22,male,SSD002
1382,1951-06-01,female,SSD002
1383,1959-11-04,female,SSD002
1384,1975-04-18,male,SSD002
1385,1962-04-05,female,SSD002
1386,1968-11-30,female,SSD002
1387,1993-02-08,female,SSD002
1388,1991-01-01,female,SSD002
1389,1969-09-10,female,SSD002
1390,1987-11-22,female,SSD002
1391,1959-10-05,male,SSD002
1392,1991-10-18,female,SSD002
1393,1954-03-19,female,SSD002
1394,1955-12-19,male,SSD002
1395,1957-06-09,male,SSD002
1396,1952-10-24,female,SSD002
1397,1946-03-15,male,SSD002
1398,1962-01-08,male,SSD002
1399,1995-04-26,female,SSD002
1400,1973-01-22,male,SSD002
1401,1987-08-12,male,SSD002
1402,1968-04-16,male,SSD002
1403,1964-10-29,male,SSD002
1404,1989-09-25,female,SSD002
1405,1999-01-30,male,SSD002
1406,2006-06-01,female,SSD002
1407,1977-12-11,female,SSD002
1408,1968-06-08,female,SSD002
1409,1945-12-01,female,SSD002
1410,2001-01-14,male,SSD002
1411,1996-11-18,male,SSD002
1412,1993-07-20,female,SSD002
1413,1951-04-19,female,SSD002
1414,1977-09-15,female,SSD002
1415,1983-11-28,female,SSD002
1416,1998-12-24,female,SSD002
1417,1949-04-21,male,SSD002
1418,2004-11-14,male,SSD002
1419,2005-08-23,male,SSD002
1420,2009-09-29,male,SSD002
1421,1955-11-10,male,SSD002
1422,1949-03-06,female,SSD002
1423,1955-02-26,male,SSD002
1424,1953-02-14,female,SSD002
1425,1979-11-09,female,SSD002
1426,1987-03-26,female,SSD002
1427,1977-05-20,male,SSD002
1428,1967-04-04,female,SSD002
1429,1976-08-22,female,SSD002
1430,1956-05-14,male,SSD002
1431,2004-08-09,male,SSD002
1432,1944-01-29,female,SSD002
1433,1956-06-14,female,SSD002
1434,1992-07-30,female,SSD002
1435,1978-09-17,female,SSD002
1436,1984-07-24,female,SSD002
1437,1969-09-06,male,SSD002
1438,2008-03-18,male,SSD002
1439,1960-08-29,female,SSD002
1440,1999-08-06,male,SSD002
1441,1984-07-25,female,SSD002
1442,1974-03-13,female,SSD002
1443,2003-05-26,female,SSD002
1444,1998-07-22,female,SSD002
1445,2003-02-12,female,SSD002
1446,1978-04-10,female,SSD002
1447,1996-03-21,male,SSD002
1448,1953-03-27,female,SSD002
1449,1978-11-30,female,SSD002
1450,1971-04-18,male,SSD002
1451,1960-03-28,female,SSD002
1452,1966-07-14,female,SSD002
1453,1962-06-23,male,SSD002
1454,1968-04-29,male,SSD002
1455,1976-07-10,female,SSD002
1456,1995-07-16,prefer not to say,SSD002
1457,1990-07-27,female,SSD002
1458,1972-10-23,female,SSD002
1459,1965-12-06,male,SSD002
1460,1977-03-20,male,SSD002
1461,1987-09-03,female,SSD002
1462,1979-04-17,female,SSD002
1463,1975-03-19,female,SSD002
1464,1984-05-03,male,SSD002
1465,2005-01-21,male,SSD002
1466,1944-11-12,female,SSD002
1467,1945-03-01,male,SSD002
1468,1963-09-02,female,SSD002
1469,1944-05-06,male,SSD002
1470,1998-08-12,male,SSD002
1471,2004-11-27,male,SSD002
1472,1993-11-06,female,SSD002
1473,1990-03-20,female,SSD002
1474,1951-03-06,female,SSD002
1475,1989-12-06,female,SSD002
1476,1952-06-06,female,SSD002
1477,1946-02-15,female,SSD002
1478,1955-06-20,female,SSD002
1479,1959-06-03,female,SSD002
1480,1952-04-12,male,SSD002
1481,1977-08-08,male,SSD002
1482,1996-08-05,male,SSD002
1483,1945-05-08,female,SSD002
1484,1950-08-01,female,SSD002
1485,2003-07-23,female,SSD002
1486,1971-12-07,female,SSD002
1487,2001-02-21,female,SSD002
1488,1998-12-03,female,SSD002
1489,1965-07-14,male,SSD002
1490,1976-11-22,female,SSD002
1491,1996-12-05,female,SSD002
1492,1974-11-14,female,SSD002
1493,1960-05-06,male,SSD002
1494,1964-02-21,female,SSD002
1495,2007-01-01,female,SSD002
1496,1992-07-04,female,SSD002
1497,1994-04-15,male,SSD002
1498,1957-01-30,female,SSD002
1499,1999-02-05,male,SSD002
1500,1999-07-09,female,SSD002
1501,1994-08-20,male,SSD002
1502,1944-01-25,female,SSD002
1503,1944-02-06,male,SSD002
1504,1958-08-18,male,SSD002
1505,1969-12-06,female,SSD002
1506,1953-06-24,female,SSD002
1507,1989-12-08,female,SSD002
1508,1992-09-30,female,SSD002
1509,2002-10-25,male,SSD002
1510,2002-05-16,male,SSD002
1511,2006-06-24,female,SSD002
1512,1970-06-10,female,SSD002
1513,1970-12-08,male,SSD002
1514,1958-06-07,male,SSD002
1515,1956-04-28,male,SSD002
1516,1989-10-02,female,SSD002
1517,1972-02-10,male,SSD002
1518,1976-10-27,male,SSD002
